id,author
14558,we found contextual origin of noncommutativity of incompatible observables.
14559,Ruben Portugues
14560,Elena Perazzi
14561,Allen C. Hirshfeld (University of Dortmund
14562,Thomas Schwarzweller (Universitiy of Dortmund
14563,B.-J. Schaefer
14564,O. Bohr
14565,J. Wambach
14566,Joao Magueijo
14567,Lee Smolin Journal-ref: Phys.Rev.Lett. 88 190403 We propose a modification of special relativity in which a physical energy
14568,which may be the Planck energy
14569,joins the speed of light as an invariant
14570,in spite of a complete relativity of inertial frames
14571,agreement with Einstein's theory at low energies. This is accomplished by a non-linear modification of the action of the Lorentz group on momentum space
14572,generated by adding a dilatation to each boost in such a way that the Planck energy remains invariant. The associated algebra has unmodified structure constants
14573,we highlight the similarities between the group action found
14574,a transformation previously proposed by Fock. We also discuss the resulting modifications of field theory
14575,suggest a modification of the equivalence principle which determines how the new theory is embedded in general relativity.
14576,Birgit Wehefritz-Kaufmann
14577,I. Krichever Subj-class: High Energy Physics - Theory
14578,Algebraic Geometry The Hamiltonian theory of isomonodromy equations for meromorphic connections with irregular singularities on algebraic curves is constructed. An explicit formula for the symplectic structure on the space of monodromy
14579,Stokes matrices is obtained. The Whitham equations for the isomonodromy equations are derived. It is shown that they provide a flat connection on the space of the spectral curves of the Hitchin systems.
14580,Andrej Brzoska
14581,J. Bros (CEA/Saclay
14582,G.A. Viano (Istituto Nazionale di Fisica Nucleare
14583,Sezione di Genova)
14584,Robert H Brandenberger
14585,Sergio E. Joras
14586,R.W.Tucker
14587,H. Enger
14588,E. Imeroni
14589,E. Lozano-Tellechea
14590,Nelson Pinto Neto
14591,Dominik J. Schwarz
14592,Lisa M. Dyson
14593,Dumitru Astefanesei
14594,J. Garcia-Bellido
14595,Marcus Berg
14596,Piers Kennedy
14597,Roberto Contino
14598,Andrea Gambassi
14599,Gary N. Felder
14600,Andrei Frolov
14601,M. Porrati (Department of Physics
14602,NYU)
14603,P. Fonseca
14604,Kazuki Ohmori
14605,Yeonjung Kim
14606,E.M.C. Abreu
14607,J.A. Helayel-Neto (CBPF
14608,GFT/Ucp)
14609,M. Hott
14610,W.A. Moura-Melo
14611,Dominic Brecher
14612,Nicolas Macris
14613,Anatoly Konechny (UCBerkeley
14614,A. Meziane
14615,"W. R ""uhl"
14616,John Pearson
14617,R Rashkov
14618,K S Viswanathan
14619,Marie-Noelle Celerier
14620,Laurent Nottale
14621,A.A. Giryavets
14622,A. Barroso
14623,B.I. Ermolaev
14624,Kamal L. Panigrahi
14625,Masato Ito Report-no: DPNU-01-33 Journal-ref: Phys.Lett. B528 269-273 We study the behavior of the four$-$dimensional Newton's law in warped braneworlds. The setup considered here is a $$-brane embedded in $$ dimensions
14626,where $n$ extra dimensions are compactified
14627,a dimension is infinite. We show that the wave function of gravity is described in terms of the Bessel functions of $$-order
14628,that estimate the correction to Newton's law. In particular
14629,the Newton's law for $n=1$ can be exactly obtained.
14630,P. Butera
14631,M. Comi
14632,Ishwaree P. Neupane (Seoul Natl. U. & ICTP
14633,J.Sakamoto
14634,K. Mano
14635,R. Mkrtchyan Journal-ref: Mod.Phys.Lett. A17 1393-1405 Free field equations
14636,with various spins
14637,for space-time algebras with second-rank tensor momentum are constructed. Similar algebras are appearing in superstring/M theories. The most attention is payed to the gauge invariance properties
14638,particularly the spin two equations with gauge invariance are constructed for dimensions 2+2
14639,2+4
14640,connection to Einstein equation
14641,diffeomorphism invariance is established.
14642,R. Apreda
14643,John F. Donoghue
14644,Barry R. Holstein
14645,"Bj ""{o}rn Garbrecht"
14646,Thomas Konstandin
14647,Calin Ciocarlie
14648,M.S. Berger
14649,M. Shimojo
14650,Fabio Finelli
14651,Jerzy Lukierski (Institute of Theoretical Physics
14652,Vitor Cardoso
14653,Huan-Xiong Yang Based on the twisted R-R tadpole cancellation conditions at the singularities of D=4 Type IIB orbifold $T^6/ Z_3$
14654,we propose a new bottom-up approach to embed standard model with three generations into string theory.
14655,Niann-Chern Lee
14656,Yu-Tung Chen
14657,I.V. Kanatchikov (II ITP
14658,Univ. of Hamburg)
14659,Amit Sever
14660,S. Mukherjee
14661,R. Tavakol
14662,Varghese Mathai
14663,Danny Stevenson
14664,Kazumi Okuyama (EFI
14665,Univ. of Chicago)
14666,O. A. Olkhov (Institute of Chemical Physics
14667,T.D.Meshcheryakova Explicit solutions for one completely-integrable system of Calogero-Moser type in external fields are found in case of three
14668,four interacting particles. Relation between coupling constant
14669,initial values of coordinates
14670,time of falling into the singularity of potential is derived.
14671,L. P. Csernai
14672,J. I. Kapusta
14673,E. Osnes
14674,K. Bobkov
14675,Andrew R. Frey
14676,I.V.Gorbunov
14677,A.A.Sharapov
14678,S. Nakamura
14679,Yuri I. Manin
14680,Matilde Marcolli
14681,J 'er 'emie Vinet
14682,Eun-Joo Ahn
14683,Angela V. Olinto
14684,N. Kitanine
14685,J.M. Maillet
14686,N.A. Slavnov
14687,P. O. Kazinski
14688,R. M. Kashaev
14689,Andrei A. Galiautdinov (School of Physics
14690,Georgia Institute of Technology)
14691,Kang-Sin Choi
14692,Oscar J.C. Dias
14693,Jose' P.S. Lemos
14694,D.Mamone
14695,Salah Nasri
14696,I. Nakamura
14697,V. Dmitrasinovic
14698,R.A. Vazquez (Departamento de Fisica de Particulas
14699,Universidad de Santiago de Compostela)
14700,Marek Szydlowski
14701,Adam Krawiec
14702,N.M. Chepilko
14703,A.V. Romanenko
14704,M. V. Ioffe
14705,D. N. Nishnianidze (St.Petersburg
14706,Kutaisi)
14707,Koh-ichi Nittoh Report-no: CHIBA-EP-134 The Chern-Simons coupling shift is calculated within the framework of the hybrid regularization based on a local higher covariant derivative regulator. When the Yang-Mills term is present in the theory the well-know integer-shift is obtained
14708,but is absent
14709,the shift value is non-integer. These results show a possibility that a non-integer-shift can be derived using a local higher covariant derivative
14710,also suggest that the Yang-Mills term plays an important role in the integer-shift of the Chern-Simons coupling.
14711,Nicolas Couchoud (LPTHE
14712,LPTENS
14713,J. Fjelstad
14714,S. Hwang
14715,A. Boveia
14716,Bjorg A. Larson
14717,W.D. Linch
14718,Dagny M. Kimberly
14719,J.A. Phillips
14720,W. D. Linch
14721,L. Martucci
14722,A. Dasgupta (AEI
14723,A.Refolli
14724,N.Terzi
14725,Ulrich W. Heinz
14726,Ki Hyuk Yee
14727,Adolfo Maia Jr
14728,M.F.Parry
14729,Ning Wu
14730,Zhan Xu
14731,Da-Hua Zhang
14732,C. Barbachoux
14733,U. of Chicago)
14734,Hiroki Emoto
14735,L. M. Abreu
14736,A. Ribeiro Filho
14737,Herbert Weigel
14738,D. Melnikov
14739,A. Solovyov
14740,V.M.Simulik
14741,I.Yu.Krivsky
14742,R. Sturani
14743,Flavio S. Nogueira
14744,Asle Sudbo
14745,R. Steinke
14746,Izabela Prochnicka
14747,Maxime Bagnoud
14748,Luca Carlevaro
14749,Ernesto Lupercio
14750,Bernardo Uribe
14751,A.T. Flournoy
14752,O. Oliveira
14753,R. A. Coimbra
14754,Philippe Ruelle
14755,Olivier Verhoeven
14756,C.S. Rhodes
14757,E. Toprak
14758,O. T. Turgut (1
14759,2) Bogazici University
14760,Istanbul
14761,KTH
14762,Stockholm)
14763,Feza Gursey Institute
14764,Istanbul)
14765,Andriy Pokotilov
14766,Hendrik B. Geyer
14767,D. Cremades
14768,R. de Lima Rodrigues
14769,A.N. Vaidya
14770,Rui-hongYue
14771,D. Bahns
14772,G. Piacitelli
14773,P. Aschieri
14774,Ehud Schreiber
14775,Xenia de la Ossa Report-no: HUTP-01/A050
14776,ITEP-TH-59/01
14777,RUNHETC-2002-01 Journal-ref: JHEP 0209 047 In this note we study warped compactifications of M-theory on manifolds of Spin holonomy in the presence of background 4-form flux. The explicit form of the superpotential can be given in terms of the self -dual Cayley calibration on the Spin manifold
14778,in agreement with the general formula propsed in hep-th/9911011.
14779,Peter A. Horvathy
14780,Radoslav Rashkov
14781,K Sankaran Viswanathan
14782,M. Kormos
14783,Inst. of Theor. Phys.)
14784,Sebastien Gurrieri
14785,Annamaria Kiss (CPT-Marseille
14786,Matthias Burkardt
14787,Antonio Gatti
14788,W. Pires de Almeida
14789,I. Fonseca Neto
14790,E. L. Graca
14791,Dario Benedetti
14792,Francesco D'Andrea
14793,Rafael Sorkin
14794,Andrei Starinets
14795,Amine B. Hammou
14796,Kumar S. Narain
14797,Frank Ferrari (Neuchatel
14798,Princeton U.)
14799,Nandinii Barbosa-Cendejas
14800,Iliana Carrillo-Ibarra
14801,Ralph Blumenhagen (Humboldt U.
14802,E.T. Akhmedov
14803,Tanaya Bhattacharyya
14804,Piero Nicolini
14805,Patrick J. Sutton
14806,D.H.Correa
14807,G.S.Lozano
14808,Giovanni Feverati
14809,A. Davidson
14810,B. F. Toner
14811,K. C. Wali
14812,Sarben Sarkar
14813,Yuko Kobashi
14814,Alexis Hernandez
14815,Carlos F. Sopuerta (Institute of Cosmology
14816,Gravitation
14817,L.T. Kelleyane
14818,Sergi R. Hildebrandt
14819,Nail R. Khusnutdinov
14820,Sergey V. Sushkov
14821,Jeronimo Cortez
14822,Mauro Brigante
14823,U. A. Yajnik University of Winnipeg
14824,I.I.T. Bombay)
14825,Satoshi Nagaoka
14826,St 'ephane Salmons
14827,Pierre Grang 'E
14828,Ernst Werner
14829,C. Seijas
14830,Evgeny Buchbinder
14831,I. Fruhwirth
14832,Z. Morsli
14833,M. Wickenhauser
14834,A.Agarwal
14835,Scott Ness
14836,Thomas Klose
14837,Sorin Marculescu
14838,Jean-Francois Dufaux
14839,G. Soff
14840,Pavel Grozman
14841,Mariana Gra ~na (UC
14842,E.Buffenoir
14843,K.Noui
14844,P.Roche
14845,N. Riazi
14846,A. Azizi
14847,S.M. Zebarjad
14848,P.A. Grassi (SUNY
14849,G. Policastro (Pisa
14850,Scuola Normale Superiore)
14851,P. van Nieuwenhuizen (SUNY
14852,Tassilo Ott (Humboldt U.
14853,Paul Bressler
14854,Yan Soibelman Subj-class: High Energy Physics - Theory
14855,Differential Geometry The paper is devoted to the comparison of the Fukaya category with the category of holonomic modules over the quantized algebra of functions on the same symplectic manifold. We conjecture that these categories become $A_{ infty}$-equivalent after a twist by a kind of integral transformation.
14856,Olga Arias
14857,Rolando Cardenas
14858,Israel Quiros
14859,Hossein Yavartanoo
14860,Mahbub Majumdar
14861,Anne-Christine Davis
14862,Lilia Anguelova
14863,N. Djeghloul
14864,M. Tahiri
14865,Eok Kyun Lee
14866,Hae Myoung Kwon
14867,In-gyu Koh
14868,Lars Andersson
14869,Maarten Golterman
14870,Lisa Dyson
14871,James Lindesay
14872,D. V. Ahluwalia Journal-ref: Phys.Lett. B529 124-131 We present reasons as to why an ab initio analysis of the spacetime structure of massive gravitino is necessary. Afterwards
14873,we construct the relevant representation space
14874,finally
14875,give a new physical interpretation of massive gravitino.
14876,M. Novello
14877,J.M. Salim
14878,A.Yung
14879,C. H. Tze
14880,L.A. Malysheva
14881,D. Baleanu
14882,Y. Guler
14883,R. Neves
14884,R. Potting
14885,Princeton Universities)
14886,Oleg V. Kechkin
14887,Yukinori Nagatani (Yukawa Inst.
14888,L. A. S. Machado
14889,P. A. Maia Neto
14890,O. Schroeder
14891,Nelson Pinto-Neto
14892,Mohammad M. Sheikh-Jabbari
14893,Jing-bo Chen
14894,Eduardo Guendelman
14895,Alexander Kaganovich (Ben- Gurion Univ.
14896,Svetlana Pacheva (Inst. for Nuclear Research
14897,Kazuhiro Sakai
14898,M. Schmidt
14899,I.P. Volobuev
14900,L. Cornalba
14901,Michael Salem
14902,R. Barbieri
14903,R. Contino
14904,P. Creminelli
14905,S. Nowak
14906,A. Nowicki
14907,A. S. Goldhaber
14908,Emery Sokatchev Journal-ref: JHEP 0208 051 We obtain by superfield methods the exceptional representations of the OSp(2N/4
14909,R)
14910,SU(2
14911,2/1) superalgebras which extend to supersingletons of SU(2
14912,2/2N)
14913,F
14914,respectively. These representations describe superconformally coupled multiplets
14915,appear in three-
14916,four-dimensional superconformal field theories which are holographic descriptions of certain anti-de Sitter supergravities.
14917,Pierre Henry-Labordere
14918,Louis Paulot
14919,R.C. Rashkov
14920,Artur B. Adib
14921,Marcelo Gleiser
14922,Carlos A.S. Almeida
14923,G.Takacs (Eotvos Univ.
14924,Silvia Vaula'
14925,A. Lopez Journal-ref: J.Phys. A36 2599-2607 We derive a noncommutative theory description for vortex configurations in a complex field in 2+1 dimensions. We interpret the Magnus force in terms of the noncommutativity
14926,obtain some results for the quantum dynamics of the system of vortices in that context.
14927,Frederic P. Schuller (DAMTP
14928,Ari Pankiewicz
14929,Etsuko Itou
14930,Stanislaw D. Glazek
14931,Ricardo Becerril
14932,Amit Loewy
14933,Bo-Yuan Hou
14934,Nicolaus W. P. Turner
14935,Ira Wasserman Journal-ref: Phys.Lett. B536 1-8 We discuss the signature of the scale of short distance physics in the Cosmic Microwave Background. In addition to effects which depend on the ratio of Hubble scale H during inflation to the energy scale M of the short distance physics
14936,there can be effects which depend on $ dot{ phi}^2/M^4$ where $ phi$ is the { it classical background} of the inflaton field. Therefore
14937,the imprints of short distance physics on the spectrum of Cosmic Microwave Background anisotropies generically involve a { it double expansion}. We present some examples of a single scalar field with higher order kinetic terms coupled to Einstein gravity
14938,illustrate that the effects of short distance physics on the Cosmic Microwave Background can be substantial even for H << M
14939,generically involve corrections that are not simply powers of H/M. The size of such effects can depend on the short distance scale non-analytically even though the action is local.
14940,A.Soloshenko
14941,Giorgio Immirzi
14942,Umut Gursoy
14943,L. F. Alday
14944,V. A. Fateev (Laboratoire de Physique Mathematique
14945,Universite Montpellier II
14946,Montpellier
14947,E. Onofri (Dipartimento di Fisica
14948,Universita di Parma
14949,Gruppo Collegato di Parma
14950,V.F.Mukhanov
14951,Luiz Eduardo Silva Souza
14952,B. Doyon
14953,R. Wimmer
14954,G.Tzamtzis
14955,F. Loran We study gauge fixing in the generalized Gupta-Bleuler quantization. In this method physical states are defined to be simultaneous null eigenstates of a set of quantum invariants. We apply the method to a solvable model proposed by Friedberg
14956,Lee
14957,Pang
14958,Ren
14959,show that no Gribov-type copies appears by construction.
14960,University of Wroclaw)
14961,Francesco Toppan (CBPF
14962,CPP
14963,Kenji Sakamoto
14964,Alexey Boyarsky
14965,Stefano Profumo
14966,Belal E. Baaquie
14967,Yim Kok Kean We study the Lagrangian for a sigma model based on the non-compact Heisenberg group. A unique feature of this model -- unlike the case for compact Lie groups -- is that the definition of the Lagrangian has to be regulated since the trace over the Heisenberg group is otherwise divergent. The resulting theory is a real Lagrangian with a quartic interaction term. After a few non-trivial transformations
14968,the Lagrangian is shown to be equivalent -- at the classical level -- to a complex cubic Lagrangian. A one loop computation shows that the quartic
14969,cubic Lagrangians are equivalent at the quantum level as well. The complex Lagrangian is known to classically equivalent to the SU sigma model
14970,with the equivalence breaking down at the quantum level. An explanation of this well known results emerges from the properties of the Heisenberg sigma model.
14971,Thomas Quella
14972,S.-H.Henry Tye
14973,Jesse Thaler
14974,Alessandro Tomasiello (CPhT
14975,Fausto Ongay
14976,Jeffrey M. Rabin
14977,Bindu A. Bambah
14978,C. Mukku
14979,M.S. Sriram
14980,S. Lakshmibala
14981,University of the Philippines)
14982,Z. Haba We calculate the effective action in Yang-Mills
14983,scalar phi^4 quantum field theory with quantized scale invariant metric treated non-perturbatively in d=4 dimensions. There is no charge renormalization in the one-loop order for matter fields. We show that the electromagnetic energy of point charges can be finite. The temperature dependence of the effective action in inflationary models is changed substantially as a result of an interaction with quantum gravity.
14984,R. Portugues
14985,Vladymir Lyakhovsky (Departament of Theoretical Physics
14986,Sankt-Petersburg University
14987,Marek Mozrzymas (Institute for Theoretical Physics
14988,M. Trapletti
14989,Yu. Volvovski
14990,J. Hwang
14991,H. Noh
14992,U. Gran
14993,Alexander Mitov
14994,J. Kijowski (Center for Theoretical Physics
14995,Polish Academy of Sciences
14996,Poland) G. Rudolph (Institut fuer Theoretische Physik
14997,"Universit ""at Leipzig"
14998,Germany) C. 'Sliwa (Center for Theoretical Physics
14999,Polish Academy of Sciences Warsaw
15000,Poland) The lattice model of scalar quantum electrodynamics in the Hamiltonian framework is discussed. It is shown that the algebra of observables ${ cal O}$ of this model is a $C^*$-algebra
15001,generated by a set of gauge-invariant elements satisfying the Gauss law
15002,some additional relations. Next
15003,the faithful
15004,irreducible
15005,non-degenerate representations of ${ cal O}$ are found. They are labeled by the value of the total electric charge
15006,leading to a decomposition of the physical Hilbert space into charge superselection sectors. In the Appendices we give a unified description of spinorial
15007,scalar quantum electrodynamics
15008,as a byproduct
15009,we present an interesting example of weakly commuting operators
15010,which do not commute strongly.
15011,L. Balart
15012,D. Espriu U.Catolica de Chile
15013,SPbSU
15014,U.de Barcelona)
15015,Luc Marleau
15016,R. K. Kaul
15017,V. Suneeta
15018,E. T. Tomboulis
15019,A. Miyake
15020,J. Escobedo-Alatorre
15021,R.Torres-Cordoba
15022,Henry D. Herce
15023,Skuli Gudmundsson
15024,Marco Cariglia
15025,H. Fakhri
15026,E. Papantonopoulos Journal-ref: Int.J.Mod.Phys. A17 4567-4589 Presently there is preliminary observational evidence that the cosmological constant might be non zero
15027,hence that our Universe is eternally accelerating . This poses fundamental problems for string theory
15028,since a scattering matrix is not well defined in such Universes. In a previous paper we have presented a model
15029,based on non-critical strings
15030,which is characterized by eventual ``graceful'' exit from a de Sitter phase. The model is based on a type-0 string theory
15031,involving D3 brane worlds
15032,whose initial quantum fluctuations induce the non criticality. We argue in this article that this model is compatible with the current observations. A crucial r ^ole for the correct ``phenomenology'' of the model is played by the relative magnitude of the flux of the five form of the type 0 string to the size of five of the extra dimensions
15033,transverse to the direction of the flux-field. We do not claim
15034,at this stage at least
15035,that this model is a realistic physical model for the Universe
15036,but we find it interesting that the model cannot be ruled out immediately
15037,at least on phenomenological grounds.
15038,G. Schieber (1
15039,UFRJ
15040,Oleg Lebedev
15041,Stephen Morris
15042,D. Berenstein
15043,T.A. Ioannidou
15044,B. Hiller
15045,A. Brizola
15046,S. Gobira
15047,Amy E. Ksir
15048,R. Dick
15049,D.M.E. McArthur
15050,Johannes Walcher
15051,T.Suyama
15052,Antonio S. de Castro Journal-ref: J.Phys. A35 6203-6204 This comment directs attention to some fails of the Alhaidari approach to solve relativistic problems. It is shown that his gauge considerations are way off the mark
15053,that the class of exactly solvable relativistic problems is not so enlarged as Alhaidari thinks it is.
15054,A.M. Kotzinian
15055,A.N. Sissakian (Dubna
15056,JINR) It is shown that the evaluation of the expectation value of topological charge density over $ theta$-vacuum is reduced to investigation of the Chern-Simons term EV. An equation for this quantity is established
15057,solved. EV of the topological charge density at an arbitrary $ theta$ occurs equal to zero
15058,as a consequence
15059,topological susceptibility of both QCD
15060,pure Yang-Mills vacua defined in a Wick sense is equal to zero
15061,whereas when defined in a Dyson sense it differs from zero by the quantity proportional to the respective condensate of the chromomagnetic field. Thus
15062,the usual Witten-Veneziano formula for the $ eta^{'}$ meson mass is modified.
15063,C. B. Guan
15064,M.M. Ferreira
15065,Rashmi R. Nayak
15066,A. Lima-Santos
15067,W. G. Qiu
15068,Ricardo Bentin
15069,R. C. Helling
15070,Veronica Sanz
15071,A. Riotto
15072,Shlomo S. Razamat
15073,Niels Obers
15074,Sandor Benczik
15075,Saifuddin Rayyan
15076,Marika Taylor
15077,M. Botta Cantcheff
15078,K.R. Kristjansson
15079,Roh-Suan Tung
15080,Z.W. Chong
15081,P. Wagner
15082,Tomohiko Sakaguchi
15083,Malcolm Fairbairn
15084,Saswat Sarangi
15085,Richard Garavuso
15086,Justo Lopez-Sarrion
15087,Yousuke Kokubo
15088,J. Fernando Barbero G
15089,Anna S. Kotanjyan
15090,Aram A. Saharian (Institute of Applied Problems in Physics
15091,Mark G. Jackson
15092,Joel Giedt
15093,M. Slusarczyk
15094,A. Wereszczynski
15095,Dan Radu Grigore
15096,Sang-Heon Yi
15097,Martin S. Sloth
15098,A. Ghodsi
15099,J.Kotanski
15100,R. Maimon
15101,Tao Liu
15102,William H. Kinney Gary Shiu
15103,R. Cartas-Fuentevilla
15104,(Universidad Autonoma de Puebla
15105,Samik Dasgupta (Department of Physics
15106,University of Colorado
15107,Boulder)
15108,Rajesh Venkatachalapathy (Institute of Mathematical Sciences
15109,CHENNAI
15110,S. Kalyana Rama (Institute of Mathematical Sciences
15111,Lorenzo Leal (Universidad Central de Venezuela
15112,Universidad Autonoma de Madrid)
15113,B.Muthukumar
15114,P.Mitra
15115,E. Kiritsis (Crete
15116,ENS)
15117,Andreas Bredthauer
15118,Sebastian Uhlmann
15119,M. Fabinger
15120,T.S.Evans
15121,S. Kurkcuoglu
15122,E. Rojas
15123,Marek Wieckowski
15124,Nahomi Kan
15125,V. Gomes Lima
15126,V. Silva Santos
15127,Zhou Bang-Rong (Graduate School at Beijing
15128,USTC
15129,CCAST
15130,G. Korchemsky
15131,Antonio Capolupo
15132,Min-xin Huang
15133,Thomas S. Levi
15134,Eric Woolgar
15135,Stuart Johnson
15136,Michael K. Murray Australian National University
15137,The University of Adelaide)
15138,B. Dittrich (AEI
15139,E.Andriyash
15140,D. Dudal
15141,Stoil Donev
15142,Maria Tashkova
15143,Peter Presnajder
15144,G. S. Dias
15145,GFT-Ucp)
15146,A.A.Rosly
15147,Gherardo Piacitelli
15148,Hiromitsu Takayanagi
15149,S. Kawamoto
15150,T. Kuroki
15151,S. Shinohara
15152,Somasri Sen
15153,Sebastian Nowak
15154,L. Anguelova
15155,R. Menezes
15156,Xin-zhou Li
15157,Jian-gang Hao
15158,Dao-jun Liu
15159,D. Grumiller
15160,R Horan
15161,A Khvedelidze
15162,M Lavelle
15163,D McMullan
15164,C. Sourdis
15165,S. Fredenhagen
15166,S.Jabbari-Faruji
15167,S.Rouhani
15168,A. Notari (Scuola Normale Superiore
15169,A. Riotto (INFN
15170,N. M. Muller
15171,Antonio Aurilia
15172,Stefano Ansoldi
15173,A. W. Owen
15174,C.F.L. Godinho
15175,J.A. Helayel-Neto (CBPF/CCP
15176,E. G. Novak
15177,J. Spinelly
15178,U. de Freitas
15179,D.T.Son
15180,A.O.Starinets
15181,G.Policastro
15182,Yoshinobu Habara Supersymmetric field theories on noncommutative spaces are constructed. We present two different representations of noncommutative space
15183,but we can obtain supersymmetry algebla
15184,supersymmetric Yang-Mills action independent of its representation. As a result
15185,we will see that the action has a close relationship with IIB matrix model.
15186,T. Roy Choudhury
15187,David I Olive
15188,Peter C West
15189,C.I. Lazaroiu
15190,Sebastian Silva
15191,Jorge Conde
15192,Sergei Yu. Alexandrov
15193,M.R. Setare The Casimir energy for massless scalar field which satisfies priodic boundary conditions in two-dimensional domain wall background is calculated by making use of general properties of renormalized stress-tensor. The line element of domain wall is time dependent
15194,the trace anomaly which is the nonvanishing $T^{ mu}_{ mu}$ for a conformally invariant field after renormalization
15195,represents the back reaction of the dynamical Casimir effect.
15196,E. L. da Gra c{c}a
15197,Alexander Postnikov
15198,Ki Boum Eom
15199,Sung-Shig Kang
15200,Richard T. Hammond
15201,P.Bain
15202,M.Zamaklar
15203,X. Liu
15204,M. Schulz
15205,Yu Tian
15206,F. Piazza
15207,J.K. Slingerland
15208,C. Bachas (Ecole Normale
15209,Chris Ford
15210,Radovan Dermisek
15211,Stuart Raby
15212,S. Nandi
15213,Joakim Arnlind
15214,Ashish Saxena
15215,Yogesh K. Srivastava
15216,Anindya Biswas
15217,Sebastian Franco
15218,Abu M. Khan
15219,INDIA.)
15220,U. Guenther
15221,P. Moniz
15222,Florian Gmeiner
15223,A. Collinucci
15224,M. G. C. Eenink
15225,Annamaria Sinkovics
15226,F.A.Bais
15227,J.Striet
15228,Jesper M. Grimstrup
15229,E.S.Santos
15230,A.G.M.Schmidt Journal-ref: Eur.Phys.J. C26 125-137 In this article we present the complete massless
15231,massive one-loop triangle diagram results using the negative dimensional integration method . We consider the following cases: massless internal fields
15232,one massive
15233,two massive with the same mass m
15234,three equal masses for the virtual particles. Our results are given in terms of hypergeometric
15235,hypergeometric-type functions of external momenta (
15236,masses for the massive cases) where the propagators in the Feynman integrals are raised to arbitrary exponents
15237,the dimension of the space-time D. Our approach reproduces the known results as well as other solutions as yet unknown in the literature. These new solutions occur naturally in the context of NDIM revealing a promising technique to solve Feynman integrals in quantum field theories.
15238,J.M.C. Malbouisson
15239,Shesansu Sekhar Pal
15240,H. L. Carrion
15241,V. Popkov
15242,M.E. Fouladvand
15243,G.M. Schuetz
15244,Frank Ferrari (Princeton
15245,Neuchatel Universities)
15246,Roberto Auzzi
15247,Rajesh Gopakumar (HRI
15248,IAS
15249,A.F. de Lima
15250,K. de Ara 'ujo Ferreira
15251,K.Shima
15252,Y.Tanii
15253,M.Tsuda
15254,M. Sami
15255,Pravabati Chingangbam
15256,Tabish Qureshi (Jamia Millia Islamia
15257,Frantisek Gemperle
15258,Omar Mustafa
15259,Andrea Zirotti
15260,Sugumi Kanno
15261,Evgeny I. Buchbinder
15262,Gino N. J. Ananos
15263,Carlos Gorrichategui
15264,Ernesto Hernadez
15265,G.S. Dias
15266,E.L. Gra c{c}a
15267,Adenauer Casali
15268,L. McAllister
15269,Yan V Fyodorov
15270,Eugene Strahov
15271,Alain Riazuelo
15272,Filippo Vernizzi
15273,Dani `ele Steer
15274,Xiang-hua Zhai
15275,Jos Gheerardyn
15276,Nuno Reis
15277,R. M. Ellem
15278,Mario Serna
15279,Kevin Cahill
15280,L.D. Lantsman
15281,Toshiyuki Okubo
15282,M. Caicedo
15283,M Lledo
15284,V.I. Kuvshinov
15285,A.V. Kuzmin
15286,Li-Hui Xue
15287,Laurent Freidel (PI
15288,ENS-Lyon)
15289,Etera R. Livine
15290,Yi Liao
15291,Klaus Sibold (ITP
15292,M. Bastero-Gil
15293,L. Mersini
15294,S. D. Avramis
15295,A.I. Karanikas
15296,Ludde Edgren
15297,M. Vonk
15298,Angel Ferrandez
15299,Angel Gimenez
15300,Pascual Lucas
15301,G. M. Graf
15302,J. Hoppe We define an operator which for odd-dimensional compact gauge group furnishes unitary equivalence of the bosonic
15303,fermionic sector in the supersymmetric quantum-mechanical matrix model obtained by dimensional reduction from 3-dimensional supersymmetric Yang-Mills theory.
15304,Christoph Sieg
15305,Rainer Heise
15306,John Rizos
15307,Yutaka Ookouchi
15308,Kurt Langfeld
15309,Laurent Moyaerts
15310,W. Freire
15311,R.F. Ribeiro
15312,Nick Halmagyi
15313,Kristian D. Kennaway
15314,Maxim Grigoriev
15315,Masoud Soroush
15316,Freddy Cachazo
15317,F. Loran
15318,G. Flores-Hidalgo
15319,Dmitry Belyaev
15320,J. Malinsky
15321,V.P. Akulov
15322,N. Abdellatif
15323,Carl E. Carlson
15324,Christopher D. Carone
15325,Nahum Zobin (William
15326,Mauricio Ayala (Universidad de los Andes
15327,D. C. Brydges
15328,J. Hoppe We give a simple - straightforward
15329,rigorous - derivation that when the eigenvalues of one of the $d=9 (5
15330,3
15331,2)$ matrices in the SU invariant supersymmetric matrix model become large (
15332,well separated from each other) the ground-state wavefunction factorizes
15333,for all $N>1$
15334,into a product of supersymmetric harmonic oscillator wavefunctions
15335,a wavefunction $ psi$ that is annihilated by the free supercharge formed out of all `diagonal' degrees of freedom.
15336,Thibault Damour (IHES
15337,Bures)
15338,Ian I. Kogan (Oxford U.
15339,IHES
15340,Bures
15341,Paris XI)
15342,Antonios Papazoglou (IHES
15343,Vadim Borokhov
15344,Xinkai Wu
15345,Eduardo I. Guendelman
15346,K. Pohlmeyer
15347,M. Trunk
15348,Olivier Espinosa
15349,Robert J. Finkelstein (U. of California
15350,Vasily Pestun (ITEP
15351,Dietmar Ebert
15352,Hiroshi Toki Kanazawa Univ.
15353,RCNP
15354,Osaka Univ.
15355,Humboldt Univ.)
15356,A Doikou
15357,P P Martin
15358,Anton Ryzhov
15359,Kenji Suzuki
15360,Pio J. Arias (Caracas
15361,Univ. Central)
